fid,model,data_type,score_func,score
58,Random Forest,train,recall,0.9990100155131588
58,Random Forest,validation,recall,0.7593533770130427
58,Random Forest,test,recall,0.7575905914603551
58,Random Forest,train,f1,0.9982951136222632
58,Random Forest,validation,f1,0.7588306383759886
58,Random Forest,test,f1,0.7567293352565826
58,Random Forest,train,roc_auc,0.9961572867458686
58,Random Forest,validation,roc_auc,0.5451159978005793
58,Random Forest,test,roc_auc,0.5396495210583996
58,Voting,train,accuracy,0.9824475061518668
58,Voting,validation,accuracy,0.649069160895764
58,Voting,test,accuracy,0.6451929130317474
58,Voting,train,precision,0.9975238082026454
58,Voting,validation,precision,0.7662357936805295
58,Voting,test,precision,0.7633999800558436
58,Voting,train,recall,0.9785265220586234
58,Voting,validation,recall,0.7513624395321781
58,Voting,test,recall,0.7494890653873925
58,Voting,train,f1,0.9879338473956276
58,Voting,validation,f1,0.758726232802597
58,Voting,test,f1,0.7563805677516565
58,Voting,train,roc_auc,0.9859061363078966
58,Voting,validation,roc_auc,0.5588114042929216
58,Voting,test,roc_auc,0.5527816463755499
58,AdaBoost,train,accuracy,0.7413492886318498
58,AdaBoost,validation,accuracy,0.7410513535389873
58,AdaBoost,test,accuracy,0.7422250202356327
58,AdaBoost,train,precision,0.7684674472116947
58,AdaBoost,validation,precision,0.768303514782388
58,AdaBoost,test,precision,0.7693901386279388
58,AdaBoost,train,recall,0.9271051628881692
58,AdaBoost,validation,recall,0.9269181311615944
58,AdaBoost,test,recall,0.9271229792077148
58,AdaBoost,train,f1,0.8403652354109361
58,AdaBoost,validation,f1,0.8401903783978797
58,AdaBoost,test,f1,0.8409239751800996
58,AdaBoost,train,roc_auc,0.5774973440474078
58,AdaBoost,validation,roc_auc,0.5770531065491399
58,AdaBoost,test,roc_auc,0.5783967849188487
59,Logistic,train,accuracy,0.7295726794658806
59,Logistic,validation,accuracy,0.730371436280241
59,Logistic,test,accuracy,0.7297598704919507
59,Logistic,train,precision,0.7631373104718719
59,Logistic,validation,precision,0.7634732065466783
59,Logistic,test,precision,0.7635135824382083
59,Logistic,train,recall,0.9160690471654463
59,Logistic,validation,recall,0.9169064968464884
59,Logistic,test,recall,0.9159864403460892
59,Logistic,train,f1,0.8326391401280778
59,Logistic,validation,f1,0.8331849543734698
59,Logistic,test,f1,0.8328289122307282
59,Logistic,train,roc_auc,0.5650675588184272
59,Logistic,validation,roc_auc,0.5657835345244799
59,Logistic,test,roc_auc,0.5647544238233483
59,SVC,train,accuracy,0.7548846446906579
59,SVC,validation,accuracy,0.7548340678118536
59,SVC,test,accuracy,0.7549240039571904
59,SVC,train,precision,0.7665385432035584
59,SVC,validation,precision,0.7662506118453255
59,SVC,test,precision,0.7667009451055287
59,SVC,train,recall,0.957974988433171
59,SVC,validation,recall,0.9585757148980466
59,SVC,test,recall,0.9580360530148202
59,SVC,train,f1,0.8516311859403779
59,SVC,validation,f1,0.8516906504175621
59,SVC,test,f1,0.8517555408066675
59,SVC,train,roc_auc,0.5757422736525509
59,SVC,validation,roc_auc,0.5750640551805283
59,SVC,test,roc_auc,0.5749572333466406
59,Decision Tree,train,accuracy,0.99922055535431
59,Decision Tree,validation,accuracy,0.7584539976616602
59,Decision Tree,test,accuracy,0.7547171508229157
59,Decision Tree,train,precision,0.9999897833386688
59,Decision Tree,validation,precision,0.8355736550414893
59,Decision Tree,test,precision,0.83204030349606
59,Decision Tree,train,recall,0.9989487793593338
59,Decision Tree,validation,recall,0.8354969077215112
59,Decision Tree,test,recall,0.8347386584753956
59,Decision Tree,train,f1,0.99946901028282
59,Decision Tree,validation,f1,0.8355352796191117
59,Decision Tree,test,f1,0.833387296797014
59,Decision Tree,train,roc_auc,0.9994602841136108
59,Decision Tree,validation,roc_auc,0.6904757265880284
59,Decision Tree,test,roc_auc,0.6838143541723927
59,Random Forest,train,accuracy,0.9990431817330152
59,Random Forest,validation,accuracy,0.7585664178433312
59,Random Forest,test,accuracy,0.7547621188955841
59,Random Forest,train,precision,0.9992211387699436
59,Random Forest,validation,precision,0.8354755784061697
59,Random Forest,test,precision,0.8318481586678532
59,Random Forest,train,recall,0.9994760906839398
59,Random Forest,validation,recall,0.8358336905272181
59,Random Forest,test,recall,0.8351057971191854
59,Random Forest,train,f1,0.99934859846623
59,Random Forest,validation,f1,0.8356545961002785
59,Random Forest,test,f1,0.8334737947797198
59,Random Forest,train,roc_auc,0.998661320466334
59,Random Forest,validation,roc_auc,0.6903901819827558
59,Random Forest,test,roc_auc,0.6835738640581169
59,Voting,train,accuracy,0.9682875950884996
59,Voting,validation,accuracy,0.7516413346523968
59,Voting,test,accuracy,0.7471535210000899
59,Voting,train,precision,0.9992331778388396
59,Voting,validation,precision,0.8448627951499681
59,Voting,test,precision,0.8407394693010897
59,Voting,train,recall,0.9575497373649404
59,Voting,validation,recall,0.8106668299552997
59,Voting,test,recall,0.809234760686794
59,Voting,train,f1,0.9779474867361796
59,Voting,validation,f1,0.8274116433861441
59,Voting,test,f1,0.8246863385797311
59,Voting,train,roc_auc,0.977759267926412
59,Voting,validation,roc_auc,0.6995606030595867
59,Voting,test,roc_auc,0.6921466404444928
59,AdaBoost,train,accuracy,0.7282336335361055
59,AdaBoost,validation,accuracy,0.7291123302455257
59,AdaBoost,test,accuracy,0.7287435920496448
59,AdaBoost,train,precision,0.7638373544448814
59,AdaBoost,validation,precision,0.7642143040246091
59,AdaBoost,test,precision,0.7643421187570506
59,AdaBoost,train,recall,0.9118369485344148
59,AdaBoost,validation,recall,0.9127426367032024
59,AdaBoost,test,recall,0.91210700867671
59,AdaBoost,train,f1,0.8313013110188232
59,AdaBoost,validation,f1,0.8319008817948431
59,AdaBoost,test,f1,0.8317124476211202
59,AdaBoost,train,roc_auc,0.5662804230922137
59,AdaBoost,validation,roc_auc,0.5670874178945164
59,AdaBoost,test,roc_auc,0.5662750329878105
60,Logistic,train,accuracy,0.7395230897985186
60,Logistic,validation,accuracy,0.7384207212878856
60,Logistic,test,accuracy,0.7396708337080673
60,Logistic,train,precision,0.7633472264259394
60,Logistic,validation,precision,0.7625349580503396
60,Logistic,test,precision,0.7636425409451101
60,Logistic,train,recall,0.9352291592956482
60,Logistic,validation,recall,0.9349703018798604
60,Logistic,test,recall,0.9352245052806776
60,Logistic,train,f1,0.840591675266598
60,Logistic,validation,f1,0.8399944986934397
60,Logistic,test,f1,0.8407688160804463
60,Logistic,train,roc_auc,0.5668942554078791
60,Logistic,validation,roc_auc,0.5649965780602959
60,Logistic,test,roc_auc,0.5664011388906356
60,SVC,train,accuracy,0.7395230897985186
60,SVC,validation,accuracy,0.7384207212878856
60,SVC,test,accuracy,0.7396708337080673
60,SVC,train,precision,0.7633472264259394
60,SVC,validation,precision,0.7625349580503396
60,SVC,test,precision,0.7636425409451101
60,SVC,train,recall,0.9352291592956482
60,SVC,validation,recall,0.9349703018798604
60,SVC,test,recall,0.9352245052806776
60,SVC,train,f1,0.840591675266598
60,SVC,validation,f1,0.8399944986934397
60,SVC,test,f1,0.8407688160804463
60,SVC,train,roc_auc,0.5668942554078791
60,SVC,validation,roc_auc,0.5649965780602959
60,SVC,test,roc_auc,0.5664011388906356
60,Decision Tree,train,accuracy,0.9960927838914774
60,Decision Tree,validation,accuracy,0.6386590520730282
60,Decision Tree,test,accuracy,0.6342386905297239
60,Decision Tree,train,precision,0.9999042525544052
60,Decision Tree,validation,precision,0.7541747096853265
60,Decision Tree,test,precision,0.7515999313439423
60,Decision Tree,train,recall,0.9947745148735814
60,Decision Tree,validation,recall,0.7535974526973241
60,Decision Tree,test,recall,0.7502478185845581
60,Decision Tree,train,f1,0.9973327876121286
60,Decision Tree,validation,f1,0.7538859706886784
60,Decision Tree,test,f1,0.7509232663110381
60,Decision Tree,train,roc_auc,0.9972556054869312
60,Decision Tree,validation,roc_auc,0.5372439608162429
60,Decision Tree,test,roc_auc,0.5314491798421994
60,Random Forest,train,accuracy,0.9958604494297812
60,Random Forest,validation,accuracy,0.6406151632341038
60,Random Forest,test,accuracy,0.6356866624696466
60,Random Forest,train,precision,0.9958504816223496
60,Random Forest,validation,precision,0.7544394947214256
60,Random Forest,test,precision,0.7515229944696072
60,Random Forest,train,recall,0.998523528291103
60,Random Forest,validation,recall,0.7570265139917948
60,Random Forest,test,recall,0.7533440211471859
60,Random Forest,train,f1,0.9971852136230904
60,Random Forest,validation,f1,0.7557307903906106
60,Random Forest,test,f1,0.7524324060040092
60,Random Forest,train,roc_auc,0.9935113950499064
60,Random Forest,validation,roc_auc,0.5379004247629534
60,Random Forest,test,roc_auc,0.5314367423984055
60,Voting,train,accuracy,0.9484991943240442
60,Voting,validation,accuracy,0.641851785232485
60,Voting,test,accuracy,0.638411727673352
60,Voting,train,precision,0.9955724133429548
60,Voting,validation,precision,0.7728176867642743
60,Voting,test,precision,0.7706219846133785
60,Voting,train,recall,0.934021446261873
60,Voting,validation,recall,0.7256138632049477
60,Voting,test,recall,0.7232508903112111
60,Voting,train,f1,0.9638152409538102
60,Voting,validation,f1,0.74847226389174
60,Voting,test,f1,0.7461853626509598
60,Voting,train,roc_auc,0.9612697577459955
60,Voting,validation,roc_auc,0.5679449035002223
60,Voting,test,roc_auc,0.5632402634885432
60,AdaBoost,train,accuracy,0.7395505702187192
60,AdaBoost,validation,accuracy,0.7384432053242198
60,AdaBoost,test,accuracy,0.739679827322601
60,AdaBoost,train,precision,0.7633500671945977
60,AdaBoost,validation,precision,0.7625146680648142
60,AdaBoost,test,precision,0.7636290967226219
60,AdaBoost,train,recall,0.93527678741529
60,AdaBoost,validation,recall,0.9350621517359624
60,AdaBoost,test,recall,0.9352734570998494
60,AdaBoost,train,f1,0.8406126355313931
60,AdaBoost,validation,f1,0.8400192532489859
60,AdaBoost,test,f1,0.8407804480920608
60,AdaBoost,train,roc_auc,0.5669039639016435
60,AdaBoost,validation,roc_auc,0.5649578576523049
60,AdaBoost,test,roc_auc,0.5663747276678811
61,Logistic,train,accuracy,0.7516219693468403
61,Logistic,validation,accuracy,0.7522708876697545
61,Logistic,test,accuracy,0.7514344815181221
61,Logistic,train,precision,0.767182932993429
61,Logistic,validation,precision,0.7675137192861027
61,Logistic,test,precision,0.766981663062476
61,Logistic,train,recall,0.9500891326239012
61,Logistic,validation,recall,0.9506153940358828
61,Logistic,test,recall,0.9505586626363002
61,Logistic,train,f1,0.8488953870097027
61,Logistic,validation,f1,0.849307949012528
61,Logistic,test,f1,0.8489594718663928
61,Logistic,train,roc_auc,0.5765576233642634
61,Logistic,validation,roc_auc,0.5772630042805111
61,Logistic,test,roc_auc,0.5750011483280222
61,SVC,train,accuracy,0.7516219693468403
61,SVC,validation,accuracy,0.7522708876697545
61,SVC,test,accuracy,0.7514344815181221
61,SVC,train,precision,0.767182932993429
61,SVC,validation,precision,0.7675137192861027
61,SVC,test,precision,0.766981663062476
61,SVC,train,recall,0.9500891326239012
61,SVC,validation,recall,0.9506153940358828
61,SVC,test,recall,0.9505586626363002
61,SVC,train,f1,0.8488953870097027
61,SVC,validation,f1,0.849307949012528
61,SVC,test,f1,0.8489594718663928
61,SVC,train,roc_auc,0.5765576233642634
61,SVC,validation,roc_auc,0.5772630042805111
61,SVC,test,roc_auc,0.5750011483280222
61,Decision Tree,train,accuracy,0.9987633810909728
61,Decision Tree,validation,accuracy,0.6571858980124112
61,Decision Tree,test,accuracy,0.6515603921215937
61,Decision Tree,train,precision,0.9999897769675078
61,Decision Tree,validation,precision,0.7665697229450482
61,Decision Tree,test,precision,0.7622744695915428
61,Decision Tree,train,recall,0.998326211795444
61,Decision Tree,validation,recall,0.7666401322637928
61,Decision Tree,test,recall,0.7641868490937794
61,Decision Tree,train,f1,0.9991573019361628
61,Decision Tree,validation,f1,0.7666049259877233
61,Decision Tree,test,f1,0.763229461410124
61,Decision Tree,train,roc_auc,0.9991490003316656
61,Decision Tree,validation,roc_auc,0.560609722471832
61,Decision Tree,test,roc_auc,0.5517680861474596
61,Random Forest,train,accuracy,0.998546035949386
61,Random Forest,validation,accuracy,0.6574557064484217
61,Random Forest,test,accuracy,0.6520550409209461
61,Random Forest,train,precision,0.9985486853196291
61,Random Forest,validation,precision,0.7662968735674338
61,Random Forest,test,precision,0.762229238026744
61,Random Forest,train,recall,0.999472688675394
61,Random Forest,validation,recall,0.7676810972996142
61,Random Forest,test,recall,0.76525155116077
61,Random Forest,train,f1,0.9990104733405876
61,Random Forest,validation,f1,0.766988360888916
61,Random Forest,test,f1,0.7637374045801526
61,Random Forest,train,roc_auc,0.9977286521023409
61,Random Forest,validation,roc_auc,0.560199106293281
61,Random Forest,test,roc_auc,0.5517576411026566
61,Voting,train,accuracy,0.9619546073422688
61,Voting,validation,accuracy,0.6635713643313248
61,Voting,test,accuracy,0.6580537818149114
61,Voting,train,precision,0.998436991441008
61,Voting,validation,precision,0.7842117095417028
61,Voting,test,precision,0.7796824990398157
61,Voting,train,recall,0.949677489589854
61,Voting,validation,recall,0.7475965954320005
61,Voting,test,recall,0.7453036848481882
61,Voting,train,f1,0.973447037921096
61,Voting,validation,f1,0.7654665433627487
61,Voting,test,f1,0.7621055792970975
61,Voting,train,roc_auc,0.9727840340060496
61,Voting,validation,roc_auc,0.5894322912829547
61,Voting,test,roc_auc,0.5807462889417181
61,AdaBoost,train,accuracy,0.7515520191863297
61,AdaBoost,validation,accuracy,0.7522933717060887
61,AdaBoost,test,accuracy,0.7514164942890548
61,AdaBoost,train,precision,0.7668981227357559
61,AdaBoost,validation,precision,0.7673080247980834
61,AdaBoost,test,precision,0.7667136895895195
61,AdaBoost,train,recall,0.9506130419399612
61,AdaBoost,validation,recall,0.9511358765537934
61,AdaBoost,test,recall,0.951146084466364
61,AdaBoost,train,f1,0.8489299776395101
61,AdaBoost,validation,f1,0.8493896020451407
61,AdaBoost,test,f1,0.84902939666379
61,AdaBoost,train,roc_auc,0.5759638403482074
61,AdaBoost,validation,roc_auc,0.5768460828511307
61,AdaBoost,test,roc_auc,0.574446740370713
62,Logistic,train,accuracy,0.7451415866195336
62,Logistic,validation,accuracy,0.7443115388074467
62,Logistic,test,accuracy,0.7451929130317475
62,Logistic,train,precision,0.7541782988033247
62,Logistic,validation,precision,0.7539845390341668
62,Logistic,test,precision,0.7546196041020748
62,Logistic,train,recall,0.9686777073184007
62,Logistic,validation,recall,0.9675157675586308
62,Logistic,test,recall,0.9680589379902832
62,Logistic,train,f1,0.8480751761009099
62,Logistic,validation,f1,0.8475071740821197
62,Logistic,test,f1,0.848116737608423
62,Logistic,train,roc_auc,0.5479643602841145
62,Logistic,validation,roc_auc,0.5473688538148664
62,Logistic,test,roc_auc,0.5477231963079617
62,SVC,train,accuracy,0.7451415866195336
62,SVC,validation,accuracy,0.7443115388074467
62,SVC,test,accuracy,0.7451929130317475
62,SVC,train,precision,0.7541782988033247
62,SVC,validation,precision,0.7539845390341668
62,SVC,test,precision,0.7546196041020748
62,SVC,train,recall,0.9686777073184007
62,SVC,validation,recall,0.9675157675586308
62,SVC,test,recall,0.9680589379902832
62,SVC,train,f1,0.8480751761009099
62,SVC,validation,f1,0.8475071740821197
62,SVC,test,f1,0.848116737608423
62,SVC,train,roc_auc,0.5479643602841145
62,SVC,validation,roc_auc,0.5473688538148664
62,SVC,test,roc_auc,0.5477231963079617
62,Decision Tree,train,accuracy,0.9985085626491124
62,Decision Tree,validation,accuracy,0.6474278262433673
62,Decision Tree,test,accuracy,0.6403723356416944
62,Decision Tree,train,precision,0.9999727300307129
62,Decision Tree,validation,precision,0.7600857711747587
62,Decision Tree,test,precision,0.7556301614919009
62,Decision Tree,train,recall,0.997996216966497
62,Decision Tree,validation,recall,0.7596901598187497
62,Decision Tree,test,recall,0.7547146720840013
62,Decision Tree,train,f1,0.9989834958548086
62,Decision Tree,validation,f1,0.7598879140061555
62,Decision Tree,test,f1,0.7551721393278514
62,Decision Tree,train,roc_auc,0.9989604936404316
62,Decision Tree,validation,roc_auc,0.5483739439689652
62,Decision Tree,test,roc_auc,0.5390596802425638
62,Random Forest,train,accuracy,0.9982737299673984
62,Random Forest,validation,accuracy,0.6481248313697275
62,Random Forest,test,accuracy,0.6410378631171868
62,Random Forest,train,precision,0.9983244913148834
62,Random Forest,validation,precision,0.7601223241590214
62,Random Forest,test,precision,0.7556449837316829
62,Random Forest,train,recall,0.9993264023079226
62,Random Forest,validation,recall,0.7610066744228767
62,Random Forest,test,recall,0.7560241332468518
62,Random Forest,train,f1,0.9988251955598852
62,Random Forest,validation,f1,0.7605642422202502
62,Random Forest,test,f1,0.7558345109410463
62,Random Forest,train,roc_auc,0.9973451864653652
62,Random Forest,validation,roc_auc,0.5485243292547768
62,Random Forest,test,roc_auc,0.5391546523682439
62,Voting,train,accuracy,0.975345066640019
62,Voting,validation,accuracy,0.6508903678388345
62,Voting,test,accuracy,0.6448781365230686
62,Voting,train,precision,0.998200637668756
62,Voting,validation,precision,0.7704643747829656
62,Voting,test,precision,0.766520657922973
62,Voting,train,recall,0.9681708080450698
62,Voting,validation,recall,0.747229196007593
62,Voting,test,recall,0.743125328895035
62,Voting,train,f1,0.9829564196219636
62,Voting,validation,f1,0.7586689255350565
62,Voting,test,f1,0.75464171202744
62,Voting,train,roc_auc,0.9816733522268962
62,Voting,validation,roc_auc,0.5658864788231633
62,Voting,test,roc_auc,0.5578265311910803
62,AdaBoost,train,accuracy,0.7425159573803665
62,AdaBoost,validation,accuracy,0.7427601403003867
62,AdaBoost,test,accuracy,0.7425308031297778
62,AdaBoost,train,precision,0.757709952934251
62,AdaBoost,validation,precision,0.7582572715102835
62,AdaBoost,test,precision,0.7581377707322292
62,AdaBoost,train,recall,0.9546206080069674
62,AdaBoost,validation,recall,0.9537995223807484
62,AdaBoost,test,recall,0.953997527933132
62,AdaBoost,train,f1,0.8448433409556554
62,AdaBoost,validation,f1,0.8448614858909514
62,AdaBoost,test,f1,0.8448649585988642
62,AdaBoost,train,roc_auc,0.5554222269682856
62,AdaBoost,validation,roc_auc,0.5565510224058812
62,AdaBoost,test,roc_auc,0.5551613992415261
63,Logistic,train,accuracy,0.7499306743944939
63,Logistic,validation,accuracy,0.749550319273316
63,Logistic,test,accuracy,0.7502383307851426
63,Logistic,train,precision,0.7663108436714339
63,Logistic,validation,precision,0.7659590242937993
63,Logistic,test,precision,0.766664689248779
63,Logistic,train,recall,0.9488031733935716
63,Logistic,validation,recall,0.9489008633886472
63,Logistic,test,recall,0.948955490558418
63,Logistic,train,f1,0.847848193236245
63,Logistic,validation,f1,0.8476717948717949
63,Logistic,test,f1,0.8481255639714528
63,Logistic,train,roc_auc,0.5745087889988142
63,Logistic,validation,roc_auc,0.5736547655355291
63,Logistic,test,roc_auc,0.5741656375341875
63,SVC,train,accuracy,0.7500630800554605
63,SVC,validation,accuracy,0.7500224840363342
63,SVC,test,accuracy,0.7504182030758162
63,SVC,train,precision,0.766078789775004
63,SVC,validation,precision,0.765949042069919
63,SVC,test,precision,0.7664684851956466
63,SVC,train,recall,0.9496026454018452
63,SVC,validation,recall,0.949849978568367
63,SVC,test,recall,0.9497631955747556
63,SVC,train,f1,0.8480250825603899
63,SVC,validation,f1,0.8480441735232211
63,SVC,test,f1,0.8483278405395508
63,SVC,train,roc_auc,0.5740527873288648
63,SVC,validation,roc_auc,0.5737060964451789
63,SVC,test,roc_auc,0.5737892206798023
63,Decision Tree,train,accuracy,0.9995003559963526
63,Decision Tree,validation,accuracy,0.7612869862397698
63,Decision Tree,test,accuracy,0.7542764637107654
63,Decision Tree,train,precision,0.9999965956983244
63,Decision Tree,validation,precision,0.8379165517029952
63,Decision Tree,test,precision,0.8323779958690312
63,Decision Tree,train,recall,0.9993230002993768
63,Decision Tree,validation,recall,0.8368134223256384
63,Decision Tree,test,recall,0.8334781491317171
63,Decision Tree,train,f1,0.9996596845275568
63,Decision Tree,validation,f1,0.8373646237036811
63,Decision Tree,test,f1,0.832927709222547
63,Decision Tree,train,roc_auc,0.9996567982943362
63,Decision Tree,validation,roc_auc,0.6946467653358342
63,Decision Tree,test,roc_auc,0.6841000678826819
63,Random Forest,train,accuracy,0.9993004983948937
63,Random Forest,validation,accuracy,0.7610396618400935
63,Random Forest,test,accuracy,0.7547261444374495
63,Random Forest,train,precision,0.999435366467571
63,Random Forest,validation,precision,0.8375513205466021
63,Random Forest,test,precision,0.8324722435967902
63,Random Forest,train,recall,0.9996121710257736
63,Random Forest,validation,recall,0.8369358888004409
63,Random Forest,test,recall,0.8341022848261599
63,Random Forest,train,f1,0.999523760927986
63,Random Forest,validation,f1,0.8372434915773355
63,Random Forest,test,f1,0.8332864670570832
63,Random Forest,train,roc_auc,0.9990255775244344
63,Random Forest,validation,roc_auc,0.6940731585529206
63,Random Forest,test,roc_auc,0.6843951733524564
63,Voting,train,accuracy,0.9624092833855876
63,Voting,validation,accuracy,0.7509443295260365
63,Voting,test,accuracy,0.7442665707347783
63,Voting,train,precision,0.9994233916746352
63,Voting,validation,precision,0.8477749492475751
63,Voting,test,precision,0.8421133742583412
63,Voting,train,recall,0.9493577007865444
63,Voting,validation,recall,0.8054926213948932
63,Voting,test,recall,0.8024671716862678
63,Voting,train,f1,0.973747433103672
63,Voting,validation,f1,0.8260930999293509
63,Voting,test,f1,0.8218123938613476
63,Voting,train,roc_auc,0.9739218516815804
63,Voting,validation,roc_auc,0.70281402696628
63,Voting,test,roc_auc,0.6926981175118926
63,AdaBoost,train,accuracy,0.7292379179834368
63,AdaBoost,validation,accuracy,0.7296744311538808
63,AdaBoost,test,accuracy,0.7293101897652666
63,AdaBoost,train,precision,0.763374380460886
63,AdaBoost,validation,precision,0.7634743534097582
63,AdaBoost,test,precision,0.7636673852409608
63,AdaBoost,train,recall,0.914868138148763
63,AdaBoost,validation,recall,0.9155287490049598
63,AdaBoost,test,recall,0.9147504069119968
63,AdaBoost,train,f1,0.8322836424634259
63,AdaBoost,validation,f1,0.8326163527266146
63,AdaBoost,test,f1,0.8324090159918036
63,AdaBoost,train,roc_auc,0.5654968106322003
63,AdaBoost,validation,roc_auc,0.5656871779560096
63,AdaBoost,test,roc_auc,0.56500148835609
1,Bayes,train,accuracy,0.7343367850406586
1,Bayes,train,precision,0.7343367850406586
1,Bayes,train,recall,1.0
1,Bayes,train,f1,0.8468214378828888
1,Bayes,train,roc_auc,0.5
1,Bayes,test,accuracy,0.7348952243906827
1,Bayes,test,precision,0.7348952243906827
1,Bayes,test,recall,1.0
1,Bayes,test,f1,0.8471926304930457
1,Bayes,test,roc_auc,0.5
1,Bayes,validation,accuracy,0.7343735947477291
1,Bayes,validation,precision,0.7343735947477291
1,Bayes,validation,recall,1.0
1,Bayes,validation,f1,0.846845912520418
1,Bayes,validation,roc_auc,0.5
2,Bayes,train,accuracy,0.7343367850406586
2,Bayes,train,precision,0.7343367850406586
2,Bayes,train,recall,1.0
2,Bayes,train,f1,0.8468214378828888
2,Bayes,train,roc_auc,0.5
2,Bayes,test,accuracy,0.7348952243906827
2,Bayes,test,precision,0.7348952243906827
2,Bayes,test,recall,1.0
2,Bayes,test,f1,0.8471926304930457
2,Bayes,test,roc_auc,0.5
2,Bayes,validation,accuracy,0.7343735947477291
2,Bayes,validation,precision,0.7343735947477291
2,Bayes,validation,recall,1.0
2,Bayes,validation,f1,0.846845912520418
2,Bayes,validation,roc_auc,0.5
3,Bayes,train,accuracy,0.7810909726819641
3,Bayes,train,precision,0.8111979245226101
3,Bayes,train,recall,0.9148137060120296
3,Bayes,train,f1,0.8598956884339515
3,Bayes,train,roc_auc,0.6631365339381106
3,Bayes,test,accuracy,0.7811403903228707
3,Bayes,test,precision,0.8117759568780021
3,Bayes,test,recall,0.91415074712714
3,Bayes,test,f1,0.8599271287219898
3,Bayes,test,roc_auc,0.6632869961845965
3,Bayes,validation,accuracy,0.7830290493749438
3,Bayes,validation,precision,0.8132248053574346
3,Bayes,validation,recall,0.914610250443941
3,Bayes,validation,f1,0.8609429938324975
3,Bayes,validation,roc_auc,0.6669292999299441
4,Bayes,train,accuracy,0.7343367850406586
4,Bayes,train,precision,0.7343367850406586
4,Bayes,train,recall,1.0
4,Bayes,train,f1,0.8468214378828888
4,Bayes,train,roc_auc,0.5
4,Bayes,test,accuracy,0.7348952243906827
4,Bayes,test,precision,0.7348952243906827
4,Bayes,test,recall,1.0
4,Bayes,test,f1,0.8471926304930457
4,Bayes,test,roc_auc,0.5
4,Bayes,validation,accuracy,0.7343735947477291
4,Bayes,validation,precision,0.7343735947477291
4,Bayes,validation,recall,1.0
4,Bayes,validation,f1,0.846845912520418
4,Bayes,validation,roc_auc,0.5
5,Bayes,train,accuracy,0.7343367850406586
5,Bayes,train,precision,0.7343367850406586
5,Bayes,train,recall,1.0
5,Bayes,train,f1,0.8468214378828888
5,Bayes,train,roc_auc,0.5
5,Bayes,test,accuracy,0.7348952243906827
5,Bayes,test,precision,0.7348952243906827
5,Bayes,test,recall,1.0
5,Bayes,test,f1,0.8471926304930457
5,Bayes,test,roc_auc,0.5
5,Bayes,validation,accuracy,0.7343735947477291
5,Bayes,validation,precision,0.7343735947477291
5,Bayes,validation,recall,1.0
5,Bayes,validation,f1,0.846845912520418
5,Bayes,validation,roc_auc,0.5
6,Bayes,train,accuracy,0.7343367850406586
6,Bayes,train,precision,0.7343367850406586
6,Bayes,train,recall,1.0
6,Bayes,train,f1,0.8468214378828888
6,Bayes,train,roc_auc,0.5
6,Bayes,test,accuracy,0.7348952243906827
6,Bayes,test,precision,0.7348952243906827
6,Bayes,test,recall,1.0
6,Bayes,test,f1,0.8471926304930457
6,Bayes,test,roc_auc,0.5
6,Bayes,validation,accuracy,0.7343735947477291
6,Bayes,validation,precision,0.7343735947477291
6,Bayes,validation,recall,1.0
6,Bayes,validation,f1,0.846845912520418
6,Bayes,validation,roc_auc,0.5
7,Bayes,train,accuracy,0.7810909726819641
7,Bayes,train,precision,0.8111979245226101
7,Bayes,train,recall,0.9148137060120296
7,Bayes,train,f1,0.8598956884339515
7,Bayes,train,roc_auc,0.6631365339381106
7,Bayes,test,accuracy,0.7811403903228707
7,Bayes,test,precision,0.8117759568780021
7,Bayes,test,recall,0.91415074712714
7,Bayes,test,f1,0.8599271287219898
7,Bayes,test,roc_auc,0.6632869961845965
7,Bayes,validation,accuracy,0.7830290493749438
7,Bayes,validation,precision,0.8132248053574346
7,Bayes,validation,recall,0.914610250443941
7,Bayes,validation,f1,0.8609429938324975
7,Bayes,validation,roc_auc,0.6669292999299441
8,Bayes,train,accuracy,0.7343367850406586
8,Bayes,train,precision,0.7343367850406586
8,Bayes,train,recall,1.0
8,Bayes,train,f1,0.8468214378828888
8,Bayes,train,roc_auc,0.5
8,Bayes,test,accuracy,0.7348952243906827
8,Bayes,test,precision,0.7348952243906827
8,Bayes,test,recall,1.0
8,Bayes,test,f1,0.8471926304930457
8,Bayes,test,roc_auc,0.5
8,Bayes,validation,accuracy,0.7343735947477291
8,Bayes,validation,precision,0.7343735947477291
8,Bayes,validation,recall,1.0
8,Bayes,validation,f1,0.846845912520418
8,Bayes,validation,roc_auc,0.5
9,Bayes,train,accuracy,0.7343367850406586
9,Bayes,train,precision,0.7343367850406586
9,Bayes,train,recall,1.0
9,Bayes,train,f1,0.8468214378828888
9,Bayes,train,roc_auc,0.5
9,Bayes,test,accuracy,0.7348952243906827
9,Bayes,test,precision,0.7348952243906827
9,Bayes,test,recall,1.0
9,Bayes,test,f1,0.8471926304930457
9,Bayes,test,roc_auc,0.5
9,Bayes,validation,accuracy,0.7343735947477291
9,Bayes,validation,precision,0.7343735947477291
9,Bayes,validation,recall,1.0
9,Bayes,validation,f1,0.846845912520418
9,Bayes,validation,roc_auc,0.5
10,Bayes,train,accuracy,0.7343367850406586
10,Bayes,train,precision,0.7343367850406586
10,Bayes,train,recall,1.0
10,Bayes,train,f1,0.8468214378828888
